node_id,latitude,longitude
4973988391,24.1870137,120.6706359
4973988396,24.1885115,120.6696592
4973988395,24.1885467,120.6696326
4973988408,24.1879422,120.6725206
4973988354,24.189344,120.6713557
4973988409,24.1893865,120.671328
2273307127,24.1842063,120.6784435
8165007156,24.1841254,120.6785146
4974084682,24.1824346,120.6799799
4974084681,24.1825,120.6800425
1208283466,24.1562481,120.6438801
5645881376,24.1554368,120.6469195
753036393,24.1588889,120.6389494
3469369681,24.1684104,120.6851597
2273314833,24.1722336,120.6854452
1296335917,24.1827125,120.6994538
2073166460,24.182287,120.7118768
13021803226,24.1508477,120.6697858
5520441522,24.1506846,120.6698584
13021803238,24.1508181,120.6701244
2285774450,24.1557254,120.6736441
2285774469,24.1562627,120.673636
13358756825,24.1479628,120.7004197
1263333950,24.1400812,120.6468265
2522798457,24.1426063,120.6468407
5536966028,24.142594,120.6465913
791401854,24.1569452,120.6596512
2285844909,24.1554211,120.6585208
2599103062,24.1748611,120.6489451
2599103063,24.1752524,120.6495367
746174293,24.1758447,120.6507155
2623539867,24.2004992,120.657095
2181538096,24.2000477,120.6573153
1234819119,24.1511305,120.6426536
2520647461,24.1507819,120.6514028
2524042400,24.1507822,120.6522237
5536966027,24.1437508,120.6465987
1019449005,24.1508487,120.6616854
704461088,24.1432495,120.6652863
13021803239,24.1507631,120.6700701
8165006949,24.1903163,120.6732757
4973988415,24.1892917,120.6711302
2625594554,24.1894224,120.6618227
3426932994,24.1884904,120.6623489
1634084655,24.1894573,120.6619192
1647311816,24.1885425,120.6624414
2333043917,24.1856388,120.6639823
5374174630,24.1915369,120.6607162
2479029015,24.1839543,120.6651122
2501436840,24.1866996,120.6660265
2479029151,24.1875789,120.6677224
4973988412,24.1878596,120.672355
4973988375,24.1889479,120.6744167
8165006929,24.1889954,120.6744983
5595599933,24.2031385,120.653685
4973988414,24.1892464,120.6711603
3339149494,24.1860582,120.6647905
2403314485,24.1852912,120.6634919
2403313834,24.1853667,120.6634465
3014256302,24.1962763,120.6562473
2494655168,24.1534401,120.6791212
5856357406,24.1650889,120.6823755
2408395776,24.1654404,120.6770075
2493436033,24.1616909,120.6766735
2384398734,24.1604069,120.6765996
2408395758,24.1651863,120.6771958
2408395757,24.1651733,120.6769144
2597739061,24.1556672,120.6467016
2674338890,24.1612043,120.6628113
3683225211,24.1580999,120.6577827
2285844908,24.1553741,120.6586177
5094365549,24.147994,120.6972978
5094365551,24.1479198,120.6972872
1263333984,24.1592974,120.647499
2320046529,24.1501894,120.6762738
2222553767,24.1483016,120.6727199
2403313992,24.1733111,120.6638682
5819748698,24.1728787,120.6624247
1253928433,24.1831324,120.6153783
1430832186,24.1828163,120.602635
2403314354,24.1724049,120.660843
2403314601,24.1704228,120.6559174
2403314310,24.1706061,120.6578202
2403313916,24.1704559,120.6579311
1210454773,24.1748589,120.648787
2599103064,24.1753093,120.6494977
2599103047,24.1704488,120.643292
1167824081,24.1694417,120.6423742
3914035516,24.1760942,120.651946
3914035514,24.1761806,120.65184
1184149146,24.1759273,120.6506686
4195127678,24.1852601,120.6518036
7216723040,24.1852524,120.6519264
7216723039,24.1853525,120.6519233
3914035517,24.1760916,120.6518399
2625594558,24.1848248,120.6591779
2625594559,24.1847432,120.6591829
2333043899,24.1855747,120.6640196
2383676013,24.1772093,120.6693889
2501718187,24.1811097,120.6738976
2383675994,24.1824736,120.6748981
5856155293,24.1663839,120.6774628
2479028778,24.1684693,120.6829477
5856301631,24.1669906,120.6851783
1632701039,24.1818151,120.6820845
2273307107,24.1818946,120.6820883
2273307098,24.1815907,120.6860962
2273307104,24.1817918,120.6834637
8165007147,24.181902,120.6819947
2273307131,24.1858849,120.6770689
2273307101,24.1817075,120.6834579
1696147057,24.1802434,120.6860014
2273314851,24.1802373,120.6861175
1263333959,24.1507774,120.6468559
2597789616,24.1507834,120.6477979
2597789619,24.1507927,120.6487491
2597789626,24.1507822,120.6498092
2655942495,24.1510228,120.6444458
1234819205,24.1510599,120.6438288
3751506383,24.1507822,120.6506318
1019448906,24.1401349,120.649922
263182355,24.1536082,120.646693
5947070122,24.1555601,120.6469245
2522796594,24.1508803,120.6487605
2597789665,24.1508852,120.647798
1184180455,24.1509584,120.6438288
2673110785,24.157391,120.6417053
1208283416,24.157325,120.6418218
2597767458,24.1626591,120.6451754
5916214842,24.1385285,120.6840357
4014688881,24.1774319,120.6858095
2569380234,24.1774196,120.6859116
1632701029,24.1790943,120.6859242
2273314849,24.1790905,120.6860422
2273307095,24.1815018,120.6860939
2273314838,24.1745422,120.6857232
277967555,24.1815141,120.6862017
2479029003,24.1832841,120.695085
369669481,24.1820172,120.688479
2273306452,24.1829821,120.6982474
2273306468,24.1832848,120.6962277
2273306356,24.1818004,120.6871547
2273306340,24.1816042,120.6862034
4973988385,24.1917006,120.6721239
2383675937,24.1931052,120.6713538
2273307130,24.1857919,120.6770208
2333048257,24.1841591,120.6783761
2333048286,24.1840726,120.6784446
8165007146,24.181822,120.6819869
2273306448,24.1828916,120.6982409
3169776369,24.1821662,120.7018772
3169776373,24.1820629,120.7019669
13074074550,24.1822347,120.7024188
6106382910,24.1517824,120.6438372
1234819189,24.1570149,120.6467168
1234819340,24.1587937,120.6427643
11060845937,24.1970658,120.6571156
753036500,24.1508768,120.6468599
1263334016,24.1536104,120.6469211
2155791895,24.1818894,120.7215021
2155713241,24.1818603,120.7217797
